SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
KONSTELEC,SM,171.05,173.95,168.65,173.25,173.95,172.35,14000,2405200.00,11-Oct-2024,12,INE0QEI01011
PAVNAIND,EQ,633,722.5,633,722.5,722.5,602.1,1106397,761031978.15,11-Oct-2024,30422,INE07S101020
SILGO,EQ,43.7,46,42.81,45.28,45.02,42.93,379836,17080415.55,11-Oct-2024,3571,INE01II01013
SUVEN,EQ,142.75,143.9,139.9,140.34,140.3,142.15,87636,12391757.96,11-Oct-2024,1411,INE495B01038
TNIDETF,EQ,97.89,97.89,96.06,97.41,97.6,97.06,57612,5616767.50,11-Oct-2024,650,INF277KA1364
THERMAX,EQ,5065,5178.8,5049.05,5155.25,5131.5,5057.9,33298,170515319.10,11-Oct-2024,8103,INE152A01029
BPCL,EQ,335.45,339.4,334,337.65,338.2,335.45,4046559,1364611850.75,11-Oct-2024,53188,INE029A01011
PARIN,ST,337.5,337.5,337.5,337.5,337.5,339,1000,337500.00,11-Oct-2024,1,INE00U801010
82IGT31,NJ,1031.25,1035,1031.25,1034,1034,1031,2130,2201162.50,11-Oct-2024,13,INE219X07264
SENCO,EQ,1421.65,1427,1388,1390.35,1390,1420.65,225299,315446448.30,11-Oct-2024,21145,INE602W01019
ASHOKA,EQ,244.42,253.89,244.42,251.64,251.3,244.03,3500773,877040166.97,11-Oct-2024,50932,INE442H01029
BANKA,EQ,128,136.85,128,133.34,133.12,124.41,188587,25578577.04,11-Oct-2024,1860,INE862Y01015
MADHUSUDAN,SM,186,195,186,192.25,192,187.8,29000,5527950.00,11-Oct-2024,28,INE0P6701019
SANGINITA,EQ,16.14,16.34,15.42,16,16.05,15.85,60597,969803.86,11-Oct-2024,316,INE753W01010
VIVIDHA,EQ,1.06,1.07,1.06,1.06,1.07,1.06,337942,359548.83,11-Oct-2024,429,INE370E01029
BRITANNIA,EQ,6030.55,6039.5,5961.1,5978.5,5993,6002.15,94953,569296059.50,11-Oct-2024,15550,INE216A01030
CREATIVE,EQ,848.75,897.7,842.15,888.65,889.2,866.25,23896,21032810.95,11-Oct-2024,1374,INE985W01018
DANGEE,EQ,7.7,7.95,7.52,7.84,7.9,7.6,191360,1485074.50,11-Oct-2024,795,INE688Y01022
ECOSMOBLTY,EQ,477.9,479,467.55,471.4,471.75,479.55,120926,57076550.30,11-Oct-2024,4101,INE06HJ01020
IVZINNIFTY,EQ,2819.33,2825.94,2790.53,2819.65,2819.65,2819.33,38,106845.21,11-Oct-2024,16,INF205K01DA9
JAYBEE,SM,270,270,253.95,264,263.05,271,231000,59849300.00,11-Oct-2024,200,INE0SMY01017
MAWANASUG,EQ,113.6,117.37,112.6,115.79,115.51,113.14,259115,29806858.92,11-Oct-2024,3353,INE636A01039
NAMOEWASTE,SM,179,180.6,177.25,179.55,179.9,180.9,76800,13756800.00,11-Oct-2024,45,INE08NZ01012
POLYPLEX,EQ,1176,1194.8,1160,1169.65,1170,1172.85,102473,120357801.05,11-Oct-2024,9794,INE633B01018
RTNINDIA,EQ,73.3,75.47,72.61,74.22,74.02,73.03,4905916,362864095.43,11-Oct-2024,19975,INE834M01019
IIFLZC26,NN,1275,1279.99,1182,1250.1,1250.1,1261.75,55,68273.48,11-Oct-2024,5,INE530B07187
1050UCL25,N7,978.66,999.9,978.66,995,995,1003.75,211,208885.30,11-Oct-2024,8,INE583D07315
TATATECH,EQ,1064.7,1068.5,1051.7,1054.6,1054.9,1064.7,822064,869234058.10,11-Oct-2024,34568,INE142M01025
ARVSMART,EQ,863.9,863.9,846.25,857.4,852.5,859.5,41859,35797343.75,11-Oct-2024,2845,INE034S01021
ATAM,EQ,153.5,153.5,150.23,151.19,151.44,152.66,12160,1842074.07,11-Oct-2024,556,INE09KD01013
DELHIVERY,EQ,412.35,413.5,406.5,411.15,410,411.4,551575,225581939.05,11-Oct-2024,24841,INE148O01028
754GS2036,GS,108.59,108.84,108.45,108.49,108.5,108.59,261981,28453635.35,11-Oct-2024,116,IN0020220029
IRFC,EQ,151.2,155.24,150.4,152.4,152.85,151.43,16029678,2451048445.00,11-Oct-2024,112812,INE053F01010
KODYTECH,SM,3366,3366,3250,3274.95,3274.95,3356,4600,15250685.00,11-Oct-2024,32,INE0Q7P01013
MARSHALL,EQ,34.04,35.15,33.54,33.87,33.76,34.04,56900,1940080.26,11-Oct-2024,1281,INE00SZ01018
MAHKTECH,EQ,20.08,20.08,19.65,20.08,20.08,20.31,713316,14322667.65,11-Oct-2024,839,INF769K01HS7
PPL,EQ,579.9,579.9,549.75,557.5,565,575.7,89637,50114205.75,11-Oct-2024,4369,INE050001010
SHEKHAWATI,BE,35.8,39.57,35.8,39.57,39.57,37.69,174964,6644391.21,11-Oct-2024,472,INE268L01046
732IRFC25,NI,1008,1008,1008,1008,1008,1018.94,30,30240.00,11-Oct-2024,1,INE053F07827
TEGA,EQ,1920.7,1920.7,1890,1900.75,1900,1915.45,10873,20658496.10,11-Oct-2024,3169,INE011K01018
ADANIENT,EQ,3174.2,3190,3116,3137.2,3129.95,3174.2,1035260,3260261307.65,11-Oct-2024,72560,INE423A01024
BEWLTD,SM,1438,1438,1370.05,1388,1376,1437.95,3125,4331450.00,11-Oct-2024,19,INE0HQI01014
GRMOVER,EQ,240.9,242.65,235,236.7,237,239.7,95418,22694287.40,11-Oct-2024,2332,INE192H01020
OLIL,SM,82.45,85.25,82.45,85.1,85.1,81.2,10800,913800.00,11-Oct-2024,9,INE0OPS01011
SADBHIN,EQ,6.77,6.83,6.72,6.73,6.72,6.77,32027,216520.45,11-Oct-2024,143,INE764L01010
SANDESH,EQ,1730,1764.95,1720,1738.6,1756,1746.4,1620,2818714.65,11-Oct-2024,414,INE583B01015
SGBDEC25,GB,8201,8250,8201,8250,8250,8249.5,8,65755.00,11-Oct-2024,6,IN0020170125
AIRTELPP,E1,1265,1279.8,1255.05,1276.6,1275.15,1273.05,25947,32861582.90,11-Oct-2024,1161,IN9397D01014
BBETF0432,EQ,1199.23,1199.95,1196.81,1199.95,1199.95,1199.23,283,339084.17,11-Oct-2024,12,INF754K01OB1
704GS2029,GS,103.2,103.25,103.2,103.25,103.25,103.15,300,30970.00,11-Oct-2024,3,IN0020240050
RELAXO,EQ,801,801.05,795.65,796.9,798,801.8,18465,14722555.25,11-Oct-2024,2303,INE131B01039
SHANTIGEAR,EQ,603,617.95,597,614.4,617,602,19660,12037277.75,11-Oct-2024,1765,INE631A01022
TPHQ,BE,1.32,1.32,1.29,1.29,1.31,1.31,1102715,1437204.81,11-Oct-2024,950,INE065J01024
TIL,BE,312.4,320.9,302.5,320.85,320.9,305.65,11571,3631695.85,11-Oct-2024,125,INE806C01018
TIMESCAN,SM,77.9,77.9,77.9,77.9,77.9,77.9,2000,155800.00,11-Oct-2024,1,INE0IJY01014
UNITECH,BZ,11.06,11.54,11.06,11.18,11.24,11.34,3309085,37254164.03,11-Oct-2024,2611,INE694A01020
UNIVCABLES,EQ,660.9,662.9,652.55,655.8,656,660.3,7602,4985616.05,11-Oct-2024,672,INE279A01012
WCIL,EQ,150.84,157.7,148.9,154.38,155.64,149.94,742276,114192215.76,11-Oct-2024,15245,INE0CJF01024
FIRSTCRY,EQ,678.95,697.5,669,682.4,680.7,672.25,904147,621546698.70,11-Oct-2024,28477,INE02RE01045
COMPUSOFT,EQ,30.85,30.85,30.02,30.19,30.21,30.24,53195,1608183.31,11-Oct-2024,471,INE453B01029
DELPHIFX,BE,255,263,250,254.61,259.99,258.66,17526,4527786.35,11-Oct-2024,145,INE726L01019
88SCL25,ZG,1026,1026,1026,1026,1026,1040.86,1,1026.00,11-Oct-2024,1,INE148I07MQ0
SHAKTIPUMP,BE,5062,5124.8,4800,4966.15,4968,4917,67462,335655314.95,11-Oct-2024,8655,INE908D01010
SRPL,EQ,1.23,1.32,1.22,1.29,1.32,1.23,2025613,2593213.20,11-Oct-2024,988,INE008Z01020
ACCORD,SM,31.75,31.85,31.75,31.85,31.85,33.4,4000,127200.00,11-Oct-2024,2,INE113X01015
AERON,SM,133,135,129.05,132.25,132.1,133.3,34000,4488050.00,11-Oct-2024,33,INE0WL801011
BEL,EQ,287.2,288.65,284.15,285.9,285.25,286.9,9677338,2770067922.90,11-Oct-2024,97555,INE263A01024
726GS2032,GS,104,104.25,103.5,103.65,103.6,103.76,80438,8346504.40,11-Oct-2024,21,IN0020220060
HINDWAREAP,EQ,302.4,328.5,293.25,323.7,324.25,300.45,377863,120146782.80,11-Oct-2024,9755,INE05AN01011
NIFTYIETF,EQ,277.83,278.15,276.47,277.24,278,277.83,145786,40405031.12,11-Oct-2024,4977,INF109K012R6
JGCHEM,EQ,391,408.9,386,406.55,406.5,391.2,248155,99323536.65,11-Oct-2024,6139,INE0MB501011
MACPOWER,BE,1297.95,1297.95,1250,1280.5,1291,1257,13391,17101737.20,11-Oct-2024,336,INE155Z01011
MMFL,EQ,573.55,575.15,563.25,571.25,570,572.2,20185,11515518.25,11-Oct-2024,2389,INE227C01017
POLYSIL,SM,30.55,30.55,30.55,30.55,30.55,31.1,6000,183300.00,11-Oct-2024,3,INE517M01028
737NTPC35C,NA,1360,1360,1360,1360,1360,1135.2,55,74800.00,11-Oct-2024,1,INE733E07JT8
TRIDENT,EQ,35.11,35.57,34.96,35.3,35.3,35.08,3648992,128766065.89,11-Oct-2024,19859,INE064C01022
AUROPHARMA,EQ,1477,1499,1474.3,1495.85,1492.2,1465.95,620340,925567071.40,11-Oct-2024,31220,INE406A01037
FINEORG,EQ,5105,5145,5064.3,5080.5,5080,5142.1,9800,49883589.55,11-Oct-2024,3305,INE686Y01026
NECLIFE,BE,38.45,39.7,38.45,39.09,39.1,38.45,260320,10185553.80,11-Oct-2024,924,INE023H01027
NILAINFRA,EQ,13.9,13.95,13.37,13.54,13.61,13.86,1359718,18541714.77,11-Oct-2024,2503,INE937C01029
1025UCL25,N8,1000,1000,1000,1000,1000,1000,51,51000.00,11-Oct-2024,5,INE583D07414
93MOFSL34,N6,1030,1030,1024,1024,1024,1008,12,12294.00,11-Oct-2024,3,INE338I07115
HITECHGEAR,BE,867,883.95,856,866.45,870,875.1,5312,4617586.25,11-Oct-2024,81,INE127B01011
UGARSUGAR,EQ,83.02,83.53,82.06,82.65,82.3,82.98,108006,8953002.13,11-Oct-2024,1257,INE071E01023
UMANGDAIRY,BE,91.23,92,91.23,92,92,93.1,6412,585469.04,11-Oct-2024,55,INE864B01027
UNIDT,EQ,235,239,234,236.05,235.65,235.45,7750,1836119.75,11-Oct-2024,381,INE961D01019
ARISTO,SM,110.4,110.4,110.4,110.4,110.4,110.1,1600,176640.00,11-Oct-2024,1,INE082101010
EFACTOR,SM,245,248.7,241.25,247,247.9,244,28800,7061040.00,11-Oct-2024,34,INE0KFF01017
EROSMEDIA,EQ,21.1,22.2,21,21.45,21.48,21.08,994828,21605616.55,11-Oct-2024,2013,INE416L01017
LLOYDSENGG,EQ,80.25,82.5,78.75,80.41,80.47,80,8710980,707511885.21,11-Oct-2024,32076,INE093R01011
MONARCH,EQ,385.8,433,375.1,412.3,410.7,381.9,596039,243678351.05,11-Oct-2024,15451,INE903D01011
DKEGL,SM,80,83.35,80,83.2,83.2,80.15,15000,1232775.00,11-Oct-2024,9,INE0GN101014
GRAVITA,EQ,2447.25,2485.6,2406.15,2467.1,2462.1,2442.6,131231,322087561.00,11-Oct-2024,15978,INE024L01027
IEX,EQ,203.5,205.25,202.19,204.59,203.1,202.37,5203315,1061478916.32,11-Oct-2024,38788,INE022Q01020
PGHL,EQ,5302.05,5304.8,5200,5234.95,5230,5302.05,2908,15238119.55,11-Oct-2024,1069,INE199A01012
SAKAR,EQ,312.85,316.45,308.3,311.3,309,313.65,13624,4250526.15,11-Oct-2024,407,INE732S01012
NIFMID150,EQ,219.94,221,219.01,220.37,221,219.96,4176,918673.42,11-Oct-2024,96,INF789F1AYX9
CLEDUCATE,BE,120.91,121.67,117.6,121.67,121.67,115.88,45053,5472457.22,11-Oct-2024,261,INE201M01029
DELTACORP,EQ,123.15,125.45,122.75,124.73,124.86,123.04,815509,101398390.80,11-Oct-2024,9315,INE124G01033
DVL,EQ,460.1,464,457,458.7,459.9,463.3,28293,13002121.85,11-Oct-2024,1018,INE477B01010
DIVYADHAN,ST,86,90.5,85.55,89,89,90.05,22000,1951400.00,11-Oct-2024,11,INE0QYI01019
GLOBALE,BE,35.9,35.9,34.2,35.85,35.85,35.93,668,23440.45,11-Oct-2024,12,INE0URU01010
MEGASOFT,BE,67,68.38,63.72,65.39,65.5,66.94,136489,8933697.54,11-Oct-2024,421,INE933B01012
RAMCOCEM,EQ,866,870.2,855.5,861.55,861.6,862.05,248513,214357275.35,11-Oct-2024,8623,INE331A01037
VETO,BE,138,141.5,138,139.35,140,139.24,22367,3121457.85,11-Oct-2024,393,INE918N01018
SANDHAR,EQ,578.9,578.9,570.65,574.45,575.05,572.8,52371,30079833.35,11-Oct-2024,3021,INE278H01035
VCL,BE,0.86,0.86,0.8,0.83,0.86,0.84,108952,92024.94,11-Oct-2024,175,INE098201036
AXISTECETF,EQ,458.4,458.4,443.99,449.72,447.3,445.04,2463,1100956.08,11-Oct-2024,65,INF846K01Y96
BAJAJHIND,EQ,39.13,39.4,38.43,38.71,38.74,39.01,8071610,314117185.47,11-Oct-2024,20215,INE306A01021
KAPSTON,EQ,251,271,251,262.1,262,249.69,21165,5617015.92,11-Oct-2024,1175,INE542Z01028
MIRCELECTR,BE,23.44,23.44,21.7,22.85,22.9,22.85,177156,4042014.78,11-Oct-2024,456,INE831A01028
PLATIND,EQ,388.4,395,374.05,379.25,378.8,387.05,280597,107997753.40,11-Oct-2024,5456,INE0PT501018
SBC,EQ,31.53,32.75,31,32.39,32.21,31.39,2701024,86128378.60,11-Oct-2024,6545,INE04AK01028
BANKBARODA,EQ,246.81,248.2,242.13,242.42,242.48,246.05,9419288,2297383784.62,11-Oct-2024,53922,INE028A01039
BFINVEST,EQ,654.9,670.05,651.65,658.15,656.1,649.85,101462,67092204.95,11-Oct-2024,5195,INE878K01010
BANKETFADD,EQ,54.93,54.93,51.26,52.01,52.02,52.32,5492,285404.24,11-Oct-2024,117,INF740KA1RX3
ITETFADD,EQ,43.1,43.19,42.76,42.96,42.92,42.89,4233,181368.41,11-Oct-2024,89,INF740KA1SX1
HEALTHADD,EQ,147.7,149.11,147.69,149.11,149.11,147.57,261,38815.30,11-Oct-2024,14,INF740KA1UF4
GOYALSALT,SM,215.95,231,215.95,229.15,231,214.85,63000,14211780.00,11-Oct-2024,91,INE0QFE01017
HIL,EQ,2883.6,2898,2833.35,2848,2854.85,2864.95,4918,14064891.15,11-Oct-2024,1269,INE557A01011
1060ECL29,NS,1031,1031,1031,1031,1031,1035,150,154650.00,11-Oct-2024,1,INE804IA7022
STANLEY,EQ,480.2,484.8,464.1,467.85,473.9,479.55,132074,62208222.90,11-Oct-2024,7895,INE01A001028
URBAN,ST,408,416,401,401,401,408,4800,1951640.00,11-Oct-2024,12,INE0O0201019
BRIGADE,EQ,1308.85,1317,1283.7,1294.75,1299.8,1303.55,81526,105813009.60,11-Oct-2024,10210,INE791I01019
CARBORUNIV,EQ,1465,1478.55,1441,1467.95,1466,1464.5,62927,91781115.75,11-Oct-2024,13253,INE120A01034
667GS2050,GS,95.1,98,95.1,98,98,97.8,10100,960800.00,11-Oct-2024,2,IN0020200252
INDOAMIN,EQ,201.85,201.94,195.76,196.59,196.85,202.05,347231,68849118.68,11-Oct-2024,5023,INE760F01028
NORBTEAEXP,BE,19.41,19.41,19.41,19.41,19.41,19.81,962,18672.42,11-Oct-2024,13,INE369C01017
ORIENTTECH,EQ,268.1,275,268.1,273.35,273.4,272.75,121740,33167111.30,11-Oct-2024,3596,INE0PPK01015
SALONA,EQ,284.45,297.8,284.4,289.35,285.95,287.05,1136,330137.40,11-Oct-2024,229,INE498E01010
SUMICHEM,EQ,548,550,541.1,545.1,543.85,544.1,148593,81174483.60,11-Oct-2024,8858,INE258G01013
SUZLON,EQ,75.75,76.07,74.25,74.39,74.45,75.44,32799505,2458403560.42,11-Oct-2024,153998,INE040H01021
TIJARIA,BE,11.35,11.35,11.35,11.35,11.35,11.59,3392,38499.20,11-Oct-2024,27,INE440L01017
AKASH,EQ,38,38,36.31,36.87,36.63,37.32,29620,1103067.46,11-Oct-2024,561,INE737W01013
APEX,EQ,246.99,252.59,237.5,244.23,245.7,246.28,147248,36463701.40,11-Oct-2024,2720,INE346W01013
DIL,EQ,5.84,5.86,5.78,5.79,5.8,5.84,180148,1046469.61,11-Oct-2024,705,INE411Y01011
DOLLEX,SM,45,45,43.15,44.7,44.7,45.25,32000,1405400.00,11-Oct-2024,8,INE0JHH01011
EQUITASBNK,EQ,74.5,74.5,72.68,72.9,72.89,74.15,4594612,336044895.88,11-Oct-2024,21813,INE063P01018
IPHL,SM,109.05,114.75,109.05,111.95,112,112.8,22800,2571360.00,11-Oct-2024,19,INE0DHF01018
TCI,EQ,1027.7,1055,1024.05,1037.75,1032,1027.7,13987,14498872.90,11-Oct-2024,2047,INE688A01022
VENKEYS,EQ,1897,1903.95,1871.05,1882.05,1874,1885.15,37352,70511974.05,11-Oct-2024,5051,INE398A01010
VIKASECO,EQ,3.52,3.59,3.49,3.54,3.53,3.51,5181665,18390437.65,11-Oct-2024,3446,INE806A01020
ADANIGREEN,EQ,1782,1807,1767,1792.2,1788.85,1780.5,475444,848711862.60,11-Oct-2024,35155,INE364U01010
DECCANTRAN,SM,71.3,76.35,70,76.05,76.35,72.05,165600,12064800.00,11-Oct-2024,112,INE0S7C01019
GATECHDVR,BE,1.05,1.07,0.98,1.01,1.04,1.03,917552,953900.31,11-Oct-2024,451,INE224E01036
746GS2073,GS,111,111,110,110.01,110,111,1488,163967.30,11-Oct-2024,8,IN0020230127
HDFCLOWVOL,EQ,20.87,21.62,20.84,20.91,21.5,20.81,149815,3134508.90,11-Oct-2024,670,INF179KC1HU8
IFBIND,EQ,1809.15,1810,1781,1799.5,1805,1809.15,8147,14646369.00,11-Oct-2024,1650,INE559A01017
MITTAL,EQ,2.19,2.27,2.16,2.22,2.23,2.19,3119027,6943237.40,11-Oct-2024,1479,INE997Y01027
NILASPACES,BE,10.99,11.46,10.99,11.26,11.25,10.92,965916,10963121.09,11-Oct-2024,1338,INE00S901012
RBL,BE,1151,1177,1132.6,1159.9,1165,1150.2,2053,2366502.20,11-Oct-2024,169,INE244J01017
SKIPPERPP,E1,360,383.95,349.95,369.4,365,361.75,34301,12815475.30,11-Oct-2024,501,IN9439E01012
XPROINDIA,EQ,1083.45,1117.5,1083.45,1098.95,1106,1102.55,5970,6521575.20,11-Oct-2024,661,INE445C01015
BIRLAMONEY,BE,146,148.9,144.3,147.35,147.2,145.32,54401,7976892.82,11-Oct-2024,551,INE865C01022
DEN,EQ,52,53.49,51.6,51.75,51.8,51.78,2478403,129625638.88,11-Oct-2024,12359,INE947J01015
FEDERALBNK,EQ,185.7,189.3,185.7,187.55,187.58,185.68,5256494,986409050.52,11-Oct-2024,42558,INE171A01029
GPECO,SM,283,289,272,276.25,275.5,271.45,28800,8007900.00,11-Oct-2024,24,INE0S7E01015
HDFCNIFBAN,EQ,54.44,54.44,51.97,52.28,52.3,52.54,32416,1690869.75,11-Oct-2024,509,INF179KC1HY0
INDORAMA,EQ,47.93,48.5,46.46,47.46,47.1,47.43,306847,14583121.39,11-Oct-2024,2315,INE156A01020
990SCFL26,AJ,1105,1105,1105,1105,1105,1105,10,11050.00,11-Oct-2024,1,INE148I07NY2
TRACXN,EQ,86.1,89.6,85,87.78,87,86.01,566179,49360609.71,11-Oct-2024,4319,INE0HMF01019
LIQUIDETF,EQ,1000,1000.01,999.99,1000,1000.01,1000,185562,185562164.94,11-Oct-2024,335,INF740KA1EU7
GSLSU,EQ,193.4,194.5,190.1,191.59,191.5,192.4,80342,15449999.26,11-Oct-2024,1682,INE0JSX01015
ITI,EQ,248.15,249.4,243.6,248.25,248.5,246.15,220160,54456076.00,11-Oct-2024,9571,INE248A01017
MODTHREAD,BE,55.05,55.95,55,55,55,55.07,1301,71734.10,11-Oct-2024,8,INE794W01014
943ECL28,NJ,936.01,940,936.01,940,940,940.1,175,164200.75,11-Oct-2024,3,INE804I078Y8
SMSLIFE,BE,1474.95,1479,1422,1479,1479,1450,1204,1774651.05,11-Oct-2024,23,INE320X01016
SPECIALITY,EQ,169.45,171.23,167.22,168.21,167.31,168.71,31277,5287387.76,11-Oct-2024,544,INE247M01014
ADVANIHOTR,EQ,72.39,73.4,72.12,72.63,72.7,72.39,42001,3054902.82,11-Oct-2024,1154,INE199C01026
MIDQ50ADD,EQ,263.98,263.98,260.69,262.87,263.1,261.34,2534,665596.87,11-Oct-2024,97,INF740KA1QL0
HMVL,EQ,94,96.73,93.21,94.1,94.07,93.42,87019,8257745.93,11-Oct-2024,1673,INE871K01015
IDFCFIRSTB,EQ,73.01,73.13,71.88,72.37,72.3,73.14,18820393,1363514793.14,11-Oct-2024,84085,INE092T01019
IL&FSENGG,BZ,44.73,44.73,44.73,44.73,44.73,45.65,1552,69420.96,11-Oct-2024,11,INE369I01014
INDOSTAR,EQ,278,285.1,274.35,278.7,278.7,280.5,102049,28432889.75,11-Oct-2024,2185,INE896L01010
INSPIRE,SM,32.65,32.65,32.65,32.65,32.65,33.8,2000,65300.00,11-Oct-2024,1,INE0NDX01019
JUBLPHARMA,EQ,1175,1185.85,1132.1,1146.35,1152,1177.4,153418,176795082.10,11-Oct-2024,13468,INE700A01033
LEXUS,EQ,48.2,51.29,47.25,48.7,49,48.2,220352,10957165.80,11-Oct-2024,2295,INE500X01013
SERVOTECH,EQ,192,198.4,189.2,194.38,194.2,188.96,2658802,519752883.95,11-Oct-2024,17839,INE782X01033
739NHAI26,N8,1058,1059,1058,1059,1059,1057.9,348,368232.00,11-Oct-2024,3,INE906B07EH2
WELENT,EQ,562.1,562.1,550.25,557.35,558,560.7,107741,59871864.10,11-Oct-2024,6942,INE625G01013
SGBJUL29IV,GB,8191,8191,8031,8045.88,8031,8059.99,682,5493875.63,11-Oct-2024,86,IN0020210111
872MMFSL26,N1,1025,1026,1025,1025.5,1026,1119.75,32,32801.00,11-Oct-2024,3,INE774D08LU6
ALPA,BE,122.93,122.99,120,122.31,122,119.73,32255,3925763.21,11-Oct-2024,307,INE385I01010
ACL,EQ,88,90.5,88,88.82,89.5,88.38,25051,2228113.25,11-Oct-2024,790,INE666E01020
ASALCBR,EQ,946.7,961.4,928.85,950.75,954.5,946.7,57509,54552469.90,11-Oct-2024,2552,INE073G01016
BLUEDART,EQ,8575,8575,8421,8473.2,8440.05,8539.1,8183,69393183.85,11-Oct-2024,2766,INE233B01017
DIACABS,BE,1507.25,1507.25,1464.25,1507.25,1507.25,1435.5,22203,33274575.55,11-Oct-2024,1157,INE989C01020
NAUKRI,EQ,8295.2,8390.8,8259.75,8363.3,8366.8,8295.2,143526,1196853504.35,11-Oct-2024,20422,INE663F01024
NEXT50,EQ,785.7,785.7,761.99,766.56,766.38,765.84,14300,10949617.48,11-Oct-2024,1456,INF769K01FN2
PERSISTENT,EQ,5210,5490.2,5202.35,5469.55,5472,5241.1,715281,3860468425.85,11-Oct-2024,58154,INE262H01021
AARVEEDEN,BE,49.5,49.5,49.45,49.49,49.49,49.95,12001,593759.95,11-Oct-2024,18,INE273D01019
AMBIKCO,EQ,1628.75,1635.8,1611,1621.95,1631,1615.5,6782,11016335.00,11-Oct-2024,1101,INE540G01014
BLBLIMITED,BE,18.6,19.33,18.41,19.12,19.02,18.8,21507,409032.34,11-Oct-2024,70,INE791A01024
CAMPUS,EQ,316,321.5,312.45,315.5,315.45,314.4,530813,168162919.20,11-Oct-2024,19253,INE278Y01022
GICRE,EQ,386.8,394.1,383.25,390.4,390,389.35,368902,144065203.30,11-Oct-2024,15131,INE481Y01014
ALPHAETF,EQ,28.48,28.69,28.31,28.64,28.64,28.48,438659,12521767.31,11-Oct-2024,2117,INF769K01KU7
PARAMOUNT,ST,94.25,97,92.75,94,94,97.55,38400,3615840.00,11-Oct-2024,32,INE0TG801013
KALAMANDIR,EQ,174,176.3,171.66,175.16,176.2,174.18,188391,32782813.51,11-Oct-2024,4039,INE438K01021
956AEL29,N6,1012.01,1012.01,1012,1012,1012,1022.89,10,10120.03,11-Oct-2024,2,INE423A07336
VALIANTLAB,EQ,118,118.27,114.05,114.82,114.2,115.78,40039,4647015.89,11-Oct-2024,468,INE0JWS01017
DCBBANK,EQ,116.79,118.15,116.65,117.32,117.31,117.67,1167825,136952731.37,11-Oct-2024,8828,INE503A01015
IL&FSTRANS,BZ,5.89,5.89,5.89,5.89,5.89,5.61,21851,128702.39,11-Oct-2024,59,INE975G01012
CONS,EQ,126.4,127,125.05,126.2,126.99,126.36,4398,554439.72,11-Oct-2024,150,INF174KA1JE5
AUTOBEES,EQ,271.12,271.95,269.71,270.26,271,271.12,109221,29544119.73,11-Oct-2024,2521,INF204KC1337
SETFNN50,EQ,797,800.21,791.79,797.21,798,795.6,29757,23660795.99,11-Oct-2024,1318,INF200KA1598
SGL,BE,18.1,18.82,18,18.34,18.82,17.98,18786,344798.94,11-Oct-2024,113,INE353H01010
10IIFL28A,NE,971.2,971.25,971,971,971,970,448,435048.50,11-Oct-2024,9,INE530B08094
ABSMARINE,SM,267.2,275,260.75,261.2,260.75,267.2,42000,11193650.00,11-Oct-2024,42,INE0QRV01016
AIRAN,BE,34.34,34.58,33.11,33.83,34.44,34.36,97929,3307941.53,11-Oct-2024,935,INE645W01026
IDFNIFTYET,EQ,272,274.82,268.35,271.16,271.12,272.27,1829,495808.51,11-Oct-2024,74,INF194KA1U07
DBSTOCKBRO,EQ,49.51,55.6,49.01,49.74,49.1,49.06,299741,15730555.92,11-Oct-2024,4077,INE921B01025
GSFC,EQ,214.01,215.79,212.4,213.59,213.9,214.23,662270,141683639.93,11-Oct-2024,11125,INE026A01025
KRYSTAL,EQ,740,751.95,729.9,736.65,738,740.55,33156,24489190.40,11-Oct-2024,2511,INE0QN801017
RILINFRA,ST,54.9,55.75,54,54.95,54.95,54.7,7300,399780.00,11-Oct-2024,40,INE02OY01016
SATECH,ST,147,149.9,144.4,144.45,144.5,152,66000,9641900.00,11-Oct-2024,32,INE0BSN01013
SETFNIFBK,EQ,528.48,528.49,519.5,521.94,524,524.6,27694,14447984.71,11-Oct-2024,648,INF200KA1580
TEXMOPIPES,EQ,72.8,74.29,71.59,73.01,73.2,72.55,64727,4751357.03,11-Oct-2024,1039,INE141K01013
LAWSIKHO,SM,391,399,391,396.55,399,391,24500,9678400.00,11-Oct-2024,49,INE0RDH01021
ASHOKLEY,EQ,225.95,228.82,224,227.86,227.69,225.7,15329641,3478746388.11,11-Oct-2024,126810,INE208A01029
MATRIMONY,EQ,802.35,818.9,793.8,800.25,801.9,802.55,55878,45024184.55,11-Oct-2024,3347,INE866R01028
TATAELXSI,EQ,7800,7985,7655.2,7675.15,7672.5,7759.3,531591,4155438862.85,11-Oct-2024,66635,INE670A01012
ALBERTDAVD,BE,1423.4,1450,1415,1427.2,1434.95,1423.4,2229,3185967.90,11-Oct-2024,199,INE155C01010
CHOICEIN,EQ,475.5,482.7,469.2,481.1,479.75,473.7,689607,327805346.30,11-Oct-2024,12524,INE102B01014
ITIETF,EQ,44.95,45.4,44.73,45.11,45.15,44.92,211503,9533615.57,11-Oct-2024,1650,INF109KC16I6
JITFINFRA,EQ,893.9,893.9,860.05,864.25,865,887.45,14573,12646437.30,11-Oct-2024,1026,INE863T01013
KRBL,EQ,285.9,289.45,284.55,286.9,287.3,285.45,272154,78109737.70,11-Oct-2024,8651,INE001B01026
